date,theme_name,total_cnt,phase1_cnt,phase2_cnt,phase3_cnt,phase4_cnt,avg_trade_value,lag_avg_trade_value,phase1_increase,phase3_increase,trade_value_spike,global_rank,grade,future_grade_d1,future_grade_d2
2024-03-19,스타링크(저궤도위성),5,1,1,1,2,2471579020.0,2866458677.0,0.0,0.0,0.8622412874225432,159,6등급,6등급,6등급
2024-03-20,스타링크(저궤도위성),5,1,2,0,2,3795276768.0,2471579020.0,0.0,-1.0,1.5355676420978845,236,6등급,6등급,4등급
2024-03-21,스타링크(저궤도위성),5,1,2,1,1,3520908203.0,3795276768.0,0.0,1.0,0.927707890156168,228,6등급,4등급,2등급
2024-03-22,스타링크(저궤도위성),5,1,1,3,0,10843661045.0,3520908203.0,0.0,2.0,3.07979090047296,89,4등급,2등급,5등급
2024-03-27,스타링크(저궤도위성),5,1,2,1,1,2532050465.0,2583891146.0,0.0,-1.0,0.9799369717721073,173,6등급,1등급,1등급
2024-04-03,스타링크(저궤도위성),5,0,1,0,4,3320699206.0,5130292709.0,0.0,-2.0,0.6472728544658951,218,6등급,6등급,6등급
2024-04-04,스타링크(저궤도위성),5,0,1,1,3,3231623632.0,3320699206.0,0.0,1.0,0.973175657151044,201,6등급,6등급,6등급
2024-04-05,스타링크(저궤도위성),5,0,1,0,4,2725727115.0,3231623632.0,0.0,-1.0,0.8434543824997007,227,6등급,6등급,6등급
2024-04-08,스타링크(저궤도위성),5,0,3,1,1,6324577769.0,2725727115.0,0.0,1.0,2.3203268346985646,142,6등급,6등급,6등급
2024-04-09,스타링크(저궤도위성),5,0,3,1,1,2532669874.0,6324577769.0,0.0,0.0,0.40044884678530074,199,6등급,6등급,4등급
2024-04-11,스타링크(저궤도위성),5,0,3,0,2,1934960105.0,2532669874.0,0.0,-1.0,0.7640001268479573,239,6등급,4등급,6등급
2024-04-12,스타링크(저궤도위성),5,1,1,2,1,15130050819.0,1934960105.0,1.0,2.0,7.819308925234921,89,4등급,6등급,6등급
2024-04-15,스타링크(저궤도위성),5,1,3,0,1,3017341420.0,15130050819.0,0.0,-2.0,0.19942705124366708,212,6등급,6등급,6등급
2024-04-16,스타링크(저궤도위성),5,0,4,0,1,10156694347.0,3017341420.0,-1.0,0.0,3.3661070900620853,238,6등급,6등급,2등급
2024-04-17,스타링크(저궤도위성),5,1,4,0,0,2562550702.0,10156694347.0,1.0,0.0,0.2523016460327867,233,6등급,2등급,6등급
2024-04-19,스타링크(저궤도위성),5,3,2,0,0,3069919498.0,1841807831.0,-1.0,-1.0,1.6667968537918547,127,6등급,5등급,1등급
2024-04-25,스타링크(저궤도위성),5,0,0,4,1,4239918799.0,12789307938.0,-1.0,0.0,0.33152058106304705,151,6등급,6등급,4등급
2024-04-26,스타링크(저궤도위성),5,0,0,4,1,4724396951.0,4239918799.0,0.0,0.0,1.1142659034211377,155,6등급,4등급,6등급
2024-04-29,스타링크(저궤도위성),5,0,0,5,0,3451368228.0,4724396951.0,0.0,1.0,0.7305415408138934,87,4등급,6등급,4등급
2024-04-30,스타링크(저궤도위성),5,0,0,3,2,3490080902.0,3451368228.0,0.0,-2.0,1.0112166165539611,227,6등급,4등급,6등급
2024-05-02,스타링크(저궤도위성),5,0,0,4,1,5229627360.0,3490080902.0,0.0,1.0,1.4984258264624033,78,4등급,6등급,4등급
2024-05-03,스타링크(저궤도위성),5,0,0,3,2,3628096320.0,5229627360.0,0.0,-1.0,0.6937580959879329,147,6등급,4등급,6등급
2024-05-07,스타링크(저궤도위성),5,0,0,4,1,3284694434.0,3628096320.0,0.0,1.0,0.9053492918291651,77,4등급,6등급,2등급
2024-05-08,스타링크(저궤도위성),5,0,0,3,2,2410397908.0,3284694434.0,0.0,-1.0,0.7338271356537391,166,6등급,2등급,6등급
2024-05-10,스타링크(저궤도위성),5,0,0,1,4,3701984267.0,10283354149.0,0.0,-2.0,0.35999774133617657,196,6등급,6등급,6등급
2024-05-13,스타링크(저궤도위성),5,0,0,0,5,4957746272.0,3701984267.0,0.0,-1.0,1.3392132203786051,239,6등급,6등급,4등급
2024-05-14,스타링크(저궤도위성),5,0,0,2,3,7766161628.0,4957746272.0,0.0,2.0,1.5664701664668006,135,6등급,4등급,6등급
2024-05-16,스타링크(저궤도위성),5,0,1,3,1,7390865677.0,7766161628.0,0.0,1.0,0.9516754905477484,96,4등급,6등급,6등급
2024-05-17,스타링크(저궤도위성),5,0,1,0,4,4371605699.0,7390865677.0,0.0,-3.0,0.591487640291477,240,6등급,6등급,3등급
2024-05-20,스타링크(저궤도위성),5,0,2,0,3,3351046097.0,4371605699.0,0.0,0.0,0.7665481124627841,241,6등급,3등급,6등급
2024-05-21,스타링크(저궤도위성),5,1,1,1,2,4164421479.0,3351046097.0,1.0,1.0,1.242722826978766,56,3등급,6등급,5등급
2024-05-22,스타링크(저궤도위성),5,0,2,1,2,6563342094.0,4164421479.0,-1.0,0.0,1.5760513500127398,184,6등급,5등급,4등급
2024-05-24,스타링크(저궤도위성),5,0,2,2,1,4099469914.0,3692138386.0,0.0,0.0,1.1103240142743664,79,4등급,6등급,6등급
2024-05-27,스타링크(저궤도위성),5,0,2,2,1,5355078790.0,4099469914.0,0.0,0.0,1.306285666766818,143,6등급,6등급,6등급
2024-05-28,스타링크(저궤도위성),5,0,3,1,1,4508648559.0,5355078790.0,0.0,-1.0,0.8419387904094685,231,6등급,6등급,6등급
2024-05-29,스타링크(저궤도위성),5,0,4,0,1,5293595092.0,4508648559.0,0.0,-1.0,1.1740979636643265,247,6등급,6등급,6등급
2024-05-30,스타링크(저궤도위성),5,0,4,0,1,2686239278.0,5293595092.0,0.0,0.0,0.5074508403673728,238,6등급,6등급,6등급
2024-05-31,스타링크(저궤도위성),5,0,5,0,0,24407932741.0,2686239278.0,0.0,0.0,9.08628391405719,247,6등급,6등급,6등급
2024-06-03,스타링크(저궤도위성),5,3,2,0,0,3436066461.0,24407932741.0,3.0,0.0,0.14077662772432006,152,6등급,6등급,6등급
2024-06-04,스타링크(저궤도위성),5,1,4,0,0,3130998648.0,3436066461.0,-2.0,0.0,0.911215974294276,222,6등급,6등급,6등급
2024-06-05,스타링크(저궤도위성),5,1,4,0,0,2132899667.0,3130998648.0,0.0,0.0,0.681220245292166,228,6등급,6등급,1등급
2024-06-07,스타링크(저궤도위성),5,2,3,0,0,2487484944.0,2132899667.0,1.0,0.0,1.1662456431899288,196,6등급,1등급,1등급
2024-06-20,스타링크(저궤도위성),5,2,2,0,1,1039704444.0,1425959182.0,-1.0,0.0,0.7291263713045049,145,6등급,6등급,6등급
2024-06-21,스타링크(저궤도위성),5,1,3,0,1,1867803340.0,1039704444.0,-1.0,0.0,1.7964752875481602,170,6등급,6등급,1등급
2024-06-24,스타링크(저궤도위성),5,1,4,0,0,1545841639.0,1867803340.0,0.0,0.0,0.8276254817062272,140,6등급,1등급,1등급
2024-07-01,스타링크(저궤도위성),5,2,1,1,1,1295956805.0,3022327688.0,-2.0,1.0,0.4287942734156628,142,6등급,6등급,6등급
2024-07-02,스타링크(저궤도위성),5,0,2,2,1,2371039435.0,1295956805.0,-2.0,1.0,1.829566715381382,155,6등급,6등급,6등급
2024-07-03,스타링크(저궤도위성),5,0,2,1,2,1411536053.0,2371039435.0,0.0,-1.0,0.5953237353051448,193,6등급,6등급,6등급
2024-07-04,스타링크(저궤도위성),5,0,2,2,1,2293365306.0,1411536053.0,0.0,1.0,1.6247302370533216,190,6등급,6등급,5등급
2024-07-05,스타링크(저궤도위성),5,1,2,2,0,1385818845.0,2293365306.0,1.0,0.0,0.6042730485955995,129,6등급,5등급,3등급
2024-07-09,스타링크(저궤도위성),5,3,0,1,1,824043609.0,1457753765.0,1.0,-1.0,0.5652831285947665,64,3등급,6등급,3등급
2024-07-10,스타링크(저궤도위성),5,2,1,1,1,1793344500.0,824043609.0,-1.0,0.0,2.176273780190194,160,6등급,3등급,1등급
2024-07-11,스타링크(저궤도위성),5,2,1,2,0,1213234804.0,1793344500.0,0.0,1.0,0.6765207711067227,70,3등급,1등급,2등급
2024-07-19,스타링크(저궤도위성),5,0,1,3,1,1184692145.0,1721100877.0,0.0,1.0,0.6883339383714694,53,3등급,6등급,6등급
2024-07-22,스타링크(저궤도위성),5,0,1,0,4,1177528598.0,1184692145.0,0.0,-3.0,0.9939532417512568,218,6등급,6등급,6등급
2024-07-23,스타링크(저궤도위성),5,0,1,0,4,826799043.0,1177528598.0,0.0,0.0,0.702147739260257,231,6등급,6등급,6등급
2024-07-24,스타링크(저궤도위성),5,0,1,1,3,1071449505.0,826799043.0,0.0,1.0,1.2959007561405704,214,6등급,6등급,6등급
2024-07-25,스타링크(저궤도위성),5,0,2,0,3,1248893159.0,1071449505.0,0.0,-1.0,1.165610841362048,228,6등급,6등급,6등급
2024-07-26,스타링크(저궤도위성),5,1,1,1,2,646988448.0,1248893159.0,1.0,1.0,0.5180494771210449,181,6등급,6등급,6등급
2024-07-29,스타링크(저궤도위성),5,1,2,1,1,973756146.0,646988448.0,0.0,0.0,1.505059555561029,232,6등급,6등급,6등급
2024-07-30,스타링크(저궤도위성),5,1,3,1,0,712416790.0,973756146.0,0.0,0.0,0.7316172461929704,175,6등급,6등급,2등급
2024-07-31,스타링크(저궤도위성),5,1,3,1,0,1589091011.0,712416790.0,0.0,0.0,2.2305636718640502,204,6등급,2등급,5등급
2024-08-05,스타링크(저궤도위성),5,0,5,0,0,3833659083.0,2126599416.0,-1.0,0.0,1.802718017392703,241,6등급,6등급,1등급
2024-08-06,스타링크(저궤도위성),5,0,5,0,0,2310174684.0,3833659083.0,0.0,0.0,0.602603057283902,241,6등급,1등급,5등급
2024-08-13,스타링크(저궤도위성),5,2,0,3,0,829073197.0,964414364.0,-2.0,2.0,0.859664919922325,87,4등급,5등급,4등급
2024-08-16,스타링크(저궤도위성),5,0,0,5,0,1158783646.0,1342261709.0,-1.0,1.0,0.8633067890041405,91,4등급,6등급,6등급
2024-08-19,스타링크(저궤도위성),5,0,0,3,2,946971547.0,1158783646.0,0.0,-2.0,0.8172116945806465,202,6등급,6등급,5등급
2024-08-20,스타링크(저궤도위성),5,0,1,4,0,918276568.0,946971547.0,0.0,1.0,0.9696981613746416,186,6등급,5등급,6등급
2024-08-22,스타링크(저궤도위성),5,0,1,1,3,1334640510.0,1032946450.0,0.0,-3.0,1.2920713460024962,205,6등급,4등급,6등급
2024-08-23,스타링크(저궤도위성),5,1,0,1,3,795568448.0,1334640510.0,1.0,0.0,0.5960919378956959,91,4등급,6등급,6등급
2024-08-26,스타링크(저궤도위성),5,1,0,0,4,728157281.0,795568448.0,0.0,-1.0,0.9152666660304759,131,6등급,6등급,6등급
2024-08-27,스타링크(저궤도위성),5,0,1,1,3,539148060.0,728157281.0,-1.0,1.0,0.7404280284879826,208,6등급,6등급,3등급
2024-08-28,스타링크(저궤도위성),5,0,1,1,3,711939057.0,539148060.0,0.0,0.0,1.320488952515196,179,6등급,3등급,6등급
2024-08-29,스타링크(저궤도위성),5,1,0,0,4,651722702.0,711939057.0,1.0,-1.0,0.9154192280814845,58,3등급,6등급,6등급
2024-08-30,스타링크(저궤도위성),5,0,0,2,3,1106541736.0,651722702.0,-1.0,2.0,1.6978720130574798,173,6등급,6등급,6등급
2024-09-02,스타링크(저궤도위성),5,0,0,1,4,699730884.0,1106541736.0,0.0,-1.0,0.6323583297720277,209,6등급,6등급,6등급
2024-09-03,스타링크(저궤도위성),5,0,0,1,4,715764690.0,699730884.0,0.0,0.0,1.0229142465576808,200,6등급,6등급,5등급
2024-09-04,스타링크(저궤도위성),5,0,3,0,2,1274123216.0,715764690.0,0.0,-1.0,1.780086715370103,208,6등급,5등급,4등급
2024-09-06,스타링크(저궤도위성),5,0,3,1,1,6399630189.0,1821529614.0,0.0,0.0,3.51332755713298,87,4등급,6등급,4등급
2024-09-09,스타링크(저궤도위성),5,0,3,2,0,1229237945.0,6399630189.0,0.0,1.0,0.1920795278316042,171,6등급,4등급,6등급
2024-09-10,스타링크(저궤도위성),5,1,2,2,0,5908137125.0,1229237945.0,1.0,0.0,4.806341318238431,77,4등급,6등급,6등급
2024-09-11,스타링크(저궤도위성),5,2,1,0,2,1570215889.0,5908137125.0,1.0,-2.0,0.2657717408683198,161,6등급,6등급,6등급
2024-09-12,스타링크(저궤도위성),5,3,0,1,1,1091277293.0,1570215889.0,1.0,1.0,0.6949855116387756,177,6등급,6등급,6등급
2024-09-13,스타링크(저궤도위성),5,2,0,1,2,759562310.0,1091277293.0,-1.0,0.0,0.6960305275957025,231,6등급,6등급,6등급
2024-09-19,스타링크(저궤도위성),5,2,0,1,2,600685406.0,759562310.0,0.0,0.0,0.7908309800153196,208,6등급,6등급,6등급
2024-09-20,스타링크(저궤도위성),5,0,0,3,2,6585391748.0,600685406.0,-2.0,2.0,10.963129255715595,229,6등급,6등급,6등급
2024-09-23,스타링크(저궤도위성),5,0,0,3,2,2252707718.0,6585391748.0,0.0,0.0,0.34207649357901193,224,6등급,6등급,6등급
2024-09-24,스타링크(저궤도위성),5,0,0,3,2,4124864294.0,2252707718.0,0.0,0.0,1.8310694552341389,227,6등급,6등급,6등급
2024-09-25,스타링크(저궤도위성),5,0,1,2,2,1686473996.0,4124864294.0,0.0,-1.0,0.4088556315545056,218,6등급,6등급,6등급
2024-09-26,스타링크(저궤도위성),5,0,1,4,0,1189522250.0,1686473996.0,0.0,2.0,0.7053309169434712,185,6등급,6등급,6등급
2024-09-27,스타링크(저궤도위성),5,0,1,3,1,984136664.0,1189522250.0,0.0,-1.0,0.8273377517738739,181,6등급,6등급,6등급
2024-09-30,스타링크(저궤도위성),5,0,2,0,3,891036422.0,984136664.0,0.0,-3.0,0.9053990716882793,243,6등급,6등급,6등급
2024-10-02,스타링크(저궤도위성),5,0,2,0,3,571022706.0,891036422.0,0.0,0.0,0.6408522613680544,237,6등급,6등급,1등급
2024-10-04,스타링크(저궤도위성),5,0,2,0,3,1811905928.0,571022706.0,0.0,0.0,3.173089106547718,241,6등급,1등급,6등급
2024-10-08,스타링크(저궤도위성),5,0,2,0,3,1088687822.0,1609455571.0,-1.0,-3.0,0.6764323549009604,240,6등급,6등급,6등급
2024-10-10,스타링크(저궤도위성),5,0,2,0,3,1319429701.0,1088687822.0,0.0,0.0,1.2119449435707934,242,6등급,6등급,1등급
2024-10-11,스타링크(저궤도위성),5,0,2,1,2,13442107079.0,1319429701.0,0.0,1.0,10.18781604568412,190,6등급,1등급,4등급
2024-10-15,스타링크(저궤도위성),5,2,0,0,3,2234416403.0,14997042641.0,0.0,-1.0,0.1489904680867807,90,4등급,2등급,4등급
2024-10-17,스타링크(저궤도위성),5,1,1,1,2,2724411376.0,8460848891.0,-1.0,1.0,0.3220021313580035,79,4등급,5등급,1등급
2024-10-22,스타링크(저궤도위성),5,1,4,0,0,972077691.0,1464678688.0,-1.0,-1.0,0.6636798220416245,99,4등급,2등급,6등급
2024-10-24,스타링크(저궤도위성),5,0,5,0,0,1364521765.0,832848770.0,-3.0,0.0,1.638378795948753,244,6등급,6등급,2등급
2024-10-25,스타링크(저궤도위성),5,1,4,0,0,1458244777.0,1364521765.0,1.0,0.0,1.0686856116215926,151,6등급,2등급,2등급
2024-10-30,스타링크(저궤도위성),5,2,2,1,0,1527183983.0,959484796.0,-2.0,1.0,1.5916708522810195,158,6등급,1등급,3등급
2024-11-01,스타링크(저궤도위성),5,2,2,1,0,2010347607.0,3804236661.0,-1.0,-1.0,0.5284496697089162,68,3등급,6등급,2등급
2024-11-04,스타링크(저궤도위성),5,3,1,0,1,1549905808.0,2010347607.0,1.0,-1.0,0.7709640873067182,144,6등급,2등급,1등급
2024-11-13,스타링크(저궤도위성),5,0,2,0,3,4562577428.0,9420752223.0,0.0,-2.0,0.48431137132137264,135,6등급,2등급,6등급
2024-11-15,스타링크(저궤도위성),5,0,2,2,1,13404435827.0,10426665430.0,0.0,0.0,1.2855918238665494,204,6등급,6등급,6등급
2024-11-18,스타링크(저궤도위성),5,1,1,1,2,15010233752.0,13404435827.0,1.0,-1.0,1.1197960097481692,233,6등급,6등급,6등급
2024-11-19,스타링크(저궤도위성),5,1,1,0,3,20089237765.0,15010233752.0,0.0,-1.0,1.3383694149548644,242,6등급,6등급,6등급
2024-11-20,스타링크(저궤도위성),5,1,1,0,3,6392347007.0,20089237765.0,0.0,0.0,0.318197588269721,240,6등급,6등급,6등급
2024-11-21,스타링크(저궤도위성),5,1,2,0,2,5803889370.0,6392347007.0,0.0,0.0,0.9079434147808929,236,6등급,6등급,6등급
2024-11-22,스타링크(저궤도위성),5,0,2,1,2,2518763870.0,5803889370.0,-1.0,1.0,0.4339786149300775,244,6등급,6등급,6등급
2024-11-25,스타링크(저궤도위성),5,1,1,1,2,2414454741.0,2518763870.0,1.0,0.0,0.9585871743507263,243,6등급,6등급,6등급
2024-11-26,스타링크(저궤도위성),5,1,1,2,1,3851677953.0,2414454741.0,0.0,1.0,1.5952578806280469,227,6등급,6등급,6등급
2024-11-27,스타링크(저궤도위성),5,1,2,2,0,7087706350.0,3851677953.0,0.0,0.0,1.840160687494529,192,6등급,6등급,6등급
2024-11-28,스타링크(저궤도위성),5,1,2,2,0,4153209845.0,7087706350.0,0.0,0.0,0.5859737466409003,171,6등급,6등급,6등급
2024-11-29,스타링크(저궤도위성),5,1,2,0,2,3985170789.0,4153209845.0,0.0,-2.0,0.9595399552945054,169,6등급,6등급,3등급
2024-12-02,스타링크(저궤도위성),5,0,2,1,2,5620938765.0,3985170789.0,-1.0,1.0,1.4104637072305912,160,6등급,3등급,6등급
2024-12-03,스타링크(저궤도위성),5,2,0,1,2,1932661933.0,5620938765.0,2.0,0.0,0.3438325898574346,72,3등급,6등급,5등급
2024-12-04,스타링크(저궤도위성),5,1,1,0,3,2837551266.0,1932661933.0,-1.0,-1.0,1.4682088044210473,145,6등급,5등급,4등급
2024-12-06,스타링크(저궤도위성),5,1,4,0,0,2211148920.0,1966781113.0,0.0,0.0,1.1242475867725092,99,4등급,1등급,2등급
2024-12-20,스타링크(저궤도위성),5,0,2,0,3,1276020161.0,894644108.0,-2.0,-1.0,1.4262880061352845,240,6등급,1등급,2등급
2024-12-26,스타링크(저궤도위성),5,0,2,1,2,1237156135.0,1459196871.0,-2.0,1.0,0.8478335991442789,179,6등급,4등급,1등급
2024-12-27,스타링크(저궤도위성),5,0,3,1,1,1569440900.0,1237156135.0,0.0,0.0,1.2685875740332484,94,4등급,1등급,2등급
2025-01-03,스타링크(저궤도위성),5,0,0,4,1,1634322913.0,1953824610.0,-1.0,1.0,0.8364737063067293,151,6등급,3등급,6등급
2025-01-06,스타링크(저궤도위성),5,0,0,5,0,4169737079.0,1634322913.0,0.0,1.0,2.551354475809151,71,3등급,6등급,6등급
2025-01-07,스타링크(저궤도위성),5,0,0,3,2,2574709852.0,4169737079.0,0.0,-2.0,0.6174753475385731,200,6등급,6등급,6등급
2025-01-08,스타링크(저궤도위성),5,0,1,1,3,1481774803.0,2574709852.0,0.0,-2.0,0.5755113733879479,239,6등급,6등급,6등급
2025-01-09,스타링크(저궤도위성),5,0,1,1,3,1341123117.0,1481774803.0,0.0,0.0,0.9050789055697015,233,6등급,6등급,6등급
2025-01-10,스타링크(저궤도위성),5,0,1,0,4,1094076689.0,1341123117.0,0.0,-1.0,0.8157913879281823,241,6등급,6등급,6등급
2025-01-13,스타링크(저궤도위성),5,0,1,0,4,2332810966.0,1094076689.0,0.0,0.0,2.132218874101247,231,6등급,6등급,3등급
2025-01-14,스타링크(저궤도위성),5,0,1,0,4,1276911888.0,2332810966.0,0.0,0.0,0.5473704927705659,238,6등급,3등급,1등급
2025-01-15,스타링크(저궤도위성),5,1,0,1,3,1573166933.0,1276911888.0,1.0,1.0,1.2320089959096692,53,3등급,1등급,6등급
2025-01-17,스타링크(저궤도위성),5,0,1,1,3,1551105143.0,1439956446.0,-1.0,-2.0,1.0771889297823942,223,6등급,6등급,2등급
2025-01-20,스타링크(저궤도위성),5,1,1,0,3,4383206586.0,1551105143.0,1.0,-1.0,2.8258603910773057,195,6등급,2등급,1등급
2025-01-23,스타링크(저궤도위성),5,0,1,1,3,2677899828.0,15921575256.0,0.0,-3.0,0.16819314577499742,137,6등급,3등급,5등급
2025-01-24,스타링크(저궤도위성),5,0,2,3,0,41258121591.0,2677899828.0,0.0,2.0,15.406895044992698,67,3등급,5등급,2등급
2025-02-04,스타링크(저궤도위성),5,1,1,2,1,24519417795.0,11548671886.0,1.0,0.0,2.123137451391612,75,3등급,5등급,6등급
2025-02-06,스타링크(저궤도위성),5,2,0,1,2,2382976053.0,2530733650.0,1.0,-2.0,0.941614718324862,190,6등급,6등급,6등급
2025-02-07,스타링크(저궤도위성),5,1,1,0,3,2675579730.0,2382976053.0,-1.0,-1.0,1.1227891806263148,231,6등급,6등급,6등급
2025-02-10,스타링크(저궤도위성),5,0,2,0,3,7157820691.0,2675579730.0,-1.0,0.0,2.675241036827559,243,6등급,6등급,6등급
2025-02-11,스타링크(저궤도위성),5,1,2,0,2,7274662493.0,7157820691.0,1.0,0.0,1.0163236559064568,241,6등급,6등급,6등급
2025-02-12,스타링크(저궤도위성),5,0,2,2,1,9701557315.0,7274662493.0,-1.0,2.0,1.3336092670052069,195,6등급,6등급,6등급
2025-02-13,스타링크(저궤도위성),5,0,1,2,2,9556921230.0,9701557315.0,0.0,0.0,0.9850914569379112,221,6등급,6등급,6등급
2025-02-14,스타링크(저궤도위성),5,0,1,2,2,14416049245.0,9556921230.0,0.0,0.0,1.5084407308649546,226,6등급,6등급,6등급
2025-02-17,스타링크(저궤도위성),5,1,0,2,2,3310457391.0,14416049245.0,1.0,0.0,0.2296369369123919,160,6등급,6등급,6등급
2025-02-18,스타링크(저궤도위성),5,1,0,0,4,4138623394.0,3310457391.0,0.0,-2.0,1.250166640190416,240,6등급,6등급,6등급
2025-02-19,스타링크(저궤도위성),5,0,3,1,1,4059141045.0,4138623394.0,-1.0,1.0,0.9807949790466003,245,6등급,6등급,6등급
2025-02-20,스타링크(저궤도위성),5,0,4,0,1,4173700807.0,4059141045.0,0.0,-1.0,1.0282226610827219,246,6등급,6등급,6등급
2025-02-21,스타링크(저궤도위성),5,0,4,1,0,3279401046.0,4173700807.0,0.0,1.0,0.7857297869794335,229,6등급,6등급,6등급
